id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url,,,
846,2934,Los Gatos Creek Trail / Mozart Ave.,"<p>
	Limited&nbsp;street parking on Mozart Avenue or Beethoven Lane.&nbsp;Pedestrian bridge&nbsp;over Highway 17 leads to the Los Gatos Creek Trail in Los Gatos Creek County Park.</p>
<p>
	&nbsp;</p>
",37.2567,-121.953,Los Gatos Creek County Park,1435.64,http://www.parkhere.org/,,,
847,2935,Los Gatos Creek Trail / Longfellow Ave.,"<p>
	Limited&nbsp;street parking on&nbsp;Longfellow Avenue or Kilmer Avenue. Pedestrian bridge over Highway 17 leads to the Los Gatos Creek Trail in Los Gatos Creek County Park.<br />
	&nbsp;</p>
",37.2583,-121.953,Los Gatos Creek County Park,1435.6,http://www.parkhere.org/,,,
848,2936,Los Gatos Creek Trail / Charter Oaks Drive,"<p>
	Limited street&nbsp;parking on Charter Oaks Drive. Trailhead to Los Gatos Creek Trail in Los Gatos Creek County Park.</p>
<p>
	&nbsp;</p>
",37.2556,-121.962,Los Gatos Creek County Park,1436.11,http://www.parkhere.org/,,,
849,2938,Mine Trail / Heaton Moor Dr.,"<p>
	Limited roadside parking on Heaton Moor Drive. Trailhead to the Mine Trail in Santa Teresa County Park.</p>
<p>
	&nbsp;</p>
",37.2232,-121.789,Santa Teresa County Park,1426.96,http://www.parkhere.org/,,,
850,2941,Mt. Eden Trail / Mt Eden Rd.,"<p>
	Limited roadside parking on Mt. Eden Road. Trailhead to the Mt. Eden Trail in Stevens Creek County Park.</p>
<p>
	&nbsp;</p>
",37.2751,-122.069,Stevens Creek County Park,1441.79,http://www.parkhere.org/,,,
851,2942,Canyon Trail / Stevens Canyon Rd. ,"<p>
	Limited roadside parking on Stevens Canyon Road. Trailhead to the Canyon Trail in Stevens Creek County Park.</p>
<p>
	&nbsp;</p>
",37.2737,-122.079,Stevens Creek County Park,1442.32,http://www.parkhere.org/,,,
852,2944,Coyote Creek Trail / Grandbrook Way,"<p>
	Limited roadside parking on Grandbrook Way. Trailhead to the Coyote Creek Trail. Hellyer County Park can be reached by following the trail south.</p>
<p>
	<br />
	&nbsp;</p>
",37.2899,-121.819,Hellyer County Park,1428.02,http://www.parkhere.org/,,,
853,2946,Stevens Creek Tony Look Trail / Stevens Canyon Rd.,"<p>
	Limited roadside parking on Stevens Canyon Road. Trailhead to the Stevens Creek/Tony Look Trail and the Lookout Trail.</p>
<p>
	&nbsp;</p>
",37.2843,-122.076,Stevens Creek County Park,1442.06,http://www.parkhere.org/,,,
854,2947,Penitencia Creek Trail / King Rd.,"<p>
	Limited&nbsp;street parking on King Road. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3704,-121.872,Penitencia Creek County Park,1430.16,http://www.parkhere.org/,,,
855,2948,Lexington Reservoir / Black Rd.,"<p>
	Roadside parking on Black Road. Trail runs parallel to Montevina Road.</p>
",37.1947,-121.994,Lexington Reservoir County Park,1438.43,http://www.parkhere.org/,,,
856,2949,Stile Ranch Trail / San Vicente Ave.,"<p>
	Raodside parking on San Vicente Avenue. Trailhead to the Stile Ranch Trail and Fortini Trail.</p>
<p>
	&nbsp;</p>
",37.2033,-121.806,Santa Teresa County Park,1428.09,http://www.parkhere.org/,,,
857,2951,Coyote Creek Trail / Forsum Rd.,"<p>
	Limited street parking on Forsum Road. Trailhead to the Coyote Creek Trail.</p>
<p>
	&nbsp;</p>
",37.2377,-121.766,Coyote Creek Parkway,1425.57,http://www.parkhere.org/,,,
858,2953,Coyote Creek Trail / Shady Oaks Park,"<p>
	Street parking on Coyote Road. Access&nbsp;trail through Shady Oaks Park to&nbsp;the Coyote Creek Trail.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",37.2634,-121.795,Coyote Creek Parkway,1426.95,http://www.parkhere.org/,,,
859,2954,Sprig Trail / Pole Line Rd.,"<p>
	Limited roadside parking on Pole Line Road. Trailhead to the Sprig Trail in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",37.0055,-121.71,Mt. Madonna County Park,1424.76,http://www.parkhere.org/,,,
860,2955,Penitencia Creek Trail / Mossdale Way,"<p>
	Limited street parking on Mossdale Way. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3769,-121.861,Penitencia Creek County Park,1429.51,http://www.parkhere.org/,,,
861,2956,Penitencia Creek Trail / Jackson Ave.,"<p>
	Limited street parking on Jackson Avenue. Trailhead to the Penitencia Creek Trail, and&nbsp;entrance to Penitencia Creek Gardens Park. Fishing is allowed in the Gardens pond, but not in Penitencia Creek.</p>
<p>
	&nbsp;</p>
<p>
	<a href=http://www.sccgov.org/sites/parks/Activities/Boating-Fishing/Pages/Fishing.aspx"" target=""_blank"">Follow this link for information about fishing in Santa Clara County Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.3761,-121.861,Penitencia Creek County Park""",1429.52,http://www.parkhere.org/,,,,,,,,,
862,2958,Penitencia Creek Trail / Penitencia Creek Rd.,"<p>
	Limited street parking on Penitencia Creek Road. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3836,-121.856,Penitencia Creek County Park,1429.18,http://www.parkhere.org/,,,
863,2961,Penitencia Creek Park / Berryessa Rd.,"<p>
	Limited street parking on Berryessa Road. Trailhead to pathways in Penitencia Creek Park.</p>
<p>
	&nbsp;</p>
",37.3918,-121.851,Penitencia Creek County Park,1428.87,http://www.parkhere.org/,,,
864,2962,Penitencia Creek Trail / Noble Ave.,"<p>
	Limited street parking on Noble Avenue. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
<p>
	<a href=http://www.sccgov.org/sites/parks/Activities/Boating-Fishing/Pages/Fishing.aspx"" target=""_blank"">Follow this link for information about fishing in Santa Clara County Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.394,-121.838,Penitencia Creek County Park""",1428.14,http://www.parkhere.org/,,,,,,,,,
865,2965,Uvas Creek Levee Trail / Uvas Park Dr.,"<p>
	Limited roadside parking at the intersection of Uvas Park Drive&nbsp;and Wren Avenue. Trailhead to the Uvas Creek Levee Trail.</p>
<p>
	&nbsp;</p>
",37.0011,-121.588,Uvas Creek Park Preserve,1418.16,http://www.parkhere.org/,,,
866,2967,Skyline Trail / Skyline Blvd. Seagraves,"<p>
	Limited roadside parking on Skyline Boulevard. Trailhead to the Skyline Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2195,-122.074,Sanborn County Park,1442.55,http://www.parkhere.org/,,,
867,2969,Coyote Creek Trail / Equestrian Lot,"<p>
	Trailhead to the Coyote Creek Trail and Equestrian Trail, near the Visitor Center for&nbsp;Anderson Lake County Park.</p>
<p>
	&nbsp;</p>
",37.1663,-121.648,Coyote Creek Parkway,1419.84,http://www.parkhere.org/,,,
868,2972,Calero Reservoir Boat Launch (No Trail Access),"<p>
	Parking for the Calero Reservoir boat launch. No trail access from this site.</p>
<p>
	&nbsp;</p>
<p>
	<a href=http://www.sccgov.org/sites/parks/Activities/Boating-Fishing/Pages/BoatingFishing.aspx"" target=""_blank"">Follow this link for information about boating and fishing in Santa Clara County Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.1867,-121.775,Calero County Park""",1426.56,http://www.parkhere.org/,,,,,,,,,
869,2974,Stevens Creek Reservoir Boat Launch (No Trail Access),"<p>
	Parking for the Steven Creek Reservoir boat launch. No trail access from this location.</p>
<p>
	&nbsp;</p>
<p>
	<a href=http://www.sccgov.org/sites/parks/Activities/Boating-Fishing/Pages/BoatingFishing.aspx"" target=""_blank"">Follow this link for information about boating and fishing in Santa Clara County Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.2978,-122.08,Stevens Creek County Park""",1442.13,http://www.parkhere.org/,,,,,,,,,
870,3020,Huddart County Park Entrance ,,37.436,-122.291,Huddart Park,1452.42,http://www.ci.sanmateo.ca.us/,,,
871,3022,Sweeney Ridge Trail South ,,37.5946,-122.444,San Francisco Watershed Lands,1459.38,http://sfwater.org/home.cfm,,,
872,3023,Baquiano Trail ,,37.5994,-122.479,Cattle Hill,1461.23,http://www.ci.pacifica.ca.us/,,,
873,3026,Headlands Trailhead ,,37.6196,-122.497,Mori Point,1462.01,http://www.nps.gov/,,,
874,3027,Milagra Battery Trail ,,37.6431,-122.489,Milagra Ridge - GGNRA,1461.4,http://www.nps.gov/,,,
875,3030,Chip Trail At Funston Lot ,,37.7156,-122.501,Golden Gate National Recreation Area - San Francisco,1461.48,http://www.nps.gov/,,,
876,3032,Coastal Trail At Muir Beach Overlook ,,37.8697,-122.59,Golden Gate National Recreation Area - Marin,1465.07,http://www.nps.gov/,,,
877,3033,County View Road ,,37.8724,-122.536,Golden Gate National Recreation Area - Marin,1462.15,http://www.nps.gov/,,,
878,3034,Heather Cutoff Trail ,,37.8761,-122.583,Mount Tamalpais State Park,1464.65,http://www.parks.ca.gov/,,,
879,3036,Rocky Point Trail ,,37.8828,-122.621,Mount Tamalpais State Park,1466.7,http://www.parks.ca.gov/,,,
880,3041,Sneath Lane Road ,,37.6058,-122.458,Sweeney Ridge,1460.06,http://www.nps.gov/,,,
881,3043,Mori Ridge Trail ,,37.6174,-122.483,Sweeney Ridge,1461.3,http://www.nps.gov/,,,
882,3046,Mc Kenna Gulch Fire Road,NULL,37.9244,-122.64,Mount Tamalpais State Park,1467.41,http://www.parks.ca.gov/,,,
883,3047,Matt Davis Trail At Pan Toll Road,NULL,37.9063,-122.615,Mount Tamalpais State Park,1466.16,http://www.parks.ca.gov/,,,
884,3048,Panoramic Trail,NULL,37.9085,-122.576,Mount Tamalpais State Park,1464.06,http://www.parks.ca.gov/,,,
885,3050,Bootjack Trail,NULL,37.9092,-122.602,Mount Tamalpais State Park,1465.44,http://www.parks.ca.gov/,,,
886,3052,Coastal Trail At Bolinas Ridge,NULL,37.9354,-122.652,Marin Municipal Water District Watershed,1467.94,http://www.marinwater.org/,,,
887,3054,Matt Davis Trail At Ranger Station,NULL,37.9043,-122.604,Mount Tamalpais State Park,1465.6,http://www.parks.ca.gov/,,,
888,3057,Dipsea Trail at Stinson Beach,,37.8967,-122.636,Golden Gate National Recreation Area - Marin,1467.39,http://www.nps.gov/,,,
889,3058,Steep Ravine Trail,NULL,37.9031,-122.604,Mount Tamalpais State Park,1465.62,http://www.parks.ca.gov/,,,
890,3059,"Dipsea Trail, Mill Valley",NULL,37.9051,-122.553,Old Mill Park,1462.82,http://www.millvalleycenter.org/,,,
891,3060,Homestead Trail ,,37.8955,-122.549,Homestead Valley,1462.66,http://www.marinopenspace.org/,,,
892,3069,Homestead Fire Road At Coyote Valley ,,37.8891,-122.548,Golden Gate National Recreation Area - Marin,1462.66,http://www.nps.gov/,,,
893,3070,Homestead Fire Road At Panoramic Highway ,,37.8894,-122.555,Golden Gate National Recreation Area - Marin,1463.05,http://www.nps.gov/,,,
894,3071,Dipsea Trail At Camino del Canyon Road,,37.8927,-122.566,Mount Tamalpais State Park,1463.61,http://www.parks.ca.gov/,,,
895,3072,Four Corners ,,37.8935,-122.557,Golden Gate National Recreation Area - Marin,1463.12,http://www.nps.gov/,,,
896,3074,"Pedro Point South Lot (The Green Gate"")""",NULL,37.5854,-122.506,Pedro Point Headlands,1462.8,http://www.ci.pacifica.ca.us/,,,
897,3075,Sweeney Ridge Trail At Skyline College ,,37.6284,-122.465,Sweeney Ridge,1460.23,http://www.nps.gov/,,,
898,3076,Chip Trail At Fort Funston Road ,,37.7135,-122.5,Golden Gate National Recreation Area - San Francisco,1461.46,http://www.nps.gov/,,,
899,3077,Coastal Trail At Funston Lot ,,37.7147,-122.503,Golden Gate National Recreation Area - San Francisco,1461.57,http://www.nps.gov/,,,
900,3079,Oceanview Trailhead ,,37.7807,-122.51,Golden Gate National Recreation Area - San Francisco,1461.45,http://www.nps.gov/,,,
901,3084,Coyote Creek Trail / Eden Park Pl. North,"<p>
	Limited street parking on Eden Park Place. Trailhead to the Coyote Creek Trail.</p>
<p>
	&nbsp;</p>
",37.2523,-121.777,Coyote Creek Parkway,1426.08,http://www.parkhere.org/,,,
902,3085,Sanborn Park / Sanborn Rd. N,"<p>
	Limited roadside parking on Sanborn Road.</p>
",37.2422,-122.067,Sanborn County Park,1441.98,http://www.parkhere.org/,,,
903,3086,Vasona Park / University Ave.,"<p>
	Limited&nbsp;street parking on University Avenue. Walk-in entrance to Vasona Lake County Park.</p>
<p>
	&nbsp;</p>
",37.2418,-121.972,Vasona Lake County Park,1436.81,http://www.parkhere.org/,,,
904,3087,Los Gatos Creek Trail / Garden Hill Dr.,"<p>
	Limited&nbsp;street parking on Garden Hill Drive. Trailhead to the Los Gatos Creek Trail in Vasona Lake County Park.</p>
<p>
	&nbsp;</p>
",37.2462,-121.963,Vasona Lake County Park,1436.28,http://www.parkhere.org/,,,
905,3088,Penitencia Creek Trail / Piedmont Rd.,"<p>
	Limited street&nbsp;parking on Piedmont Road. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3913,-121.843,Penitencia Creek County Park,1428.41,http://www.parkhere.org/,,,
906,3089,Penitencia Creek Trail / Mabury Rd. SW,"<p>
	Limited&nbsp;street parking on Mabury Road. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3695,-121.866,Penitencia Creek County Park,1429.84,http://www.parkhere.org/,,,
907,3090,Penitencia Creek Trail / Mabury Rd. S,"<p>
	Walk-in access only. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
",37.3712,-121.863,Penitencia Creek County Park,1429.69,http://www.parkhere.org/,,,
908,3091,Penitencia Creek Trail / Mabury Rd. NE,"<p>
	Walk-in access only. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3724,-121.861,Penitencia Creek County Park,1429.58,http://www.parkhere.org/,,,
909,3092,Penitencia Creek Trail / Cape Horn Dr.,"<p>
	Limited street parking on Cape Horn Drive. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3716,-121.864,Penitencia Creek County Park,1429.73,http://www.parkhere.org/,,,
910,3093,Penitencia Creek Trail / Capitol Ave.,"<p>
	Limited street parking on Capitol Avenue. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3821,-121.856,Penitencia Creek County Park,1429.19,http://www.parkhere.org/,,,
911,3094,Penitencia Creek Trail / Penitencia Creek Rd. SW,"<p>
	Walk-in access only. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3831,-121.856,Penitencia Creek County Park,1429.21,http://www.parkhere.org/,,,
912,3095,Penitencia Creek Trail / Viceroy Way,"<p>
	Walk-in access only. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3879,-121.85,Penitencia Creek County Park,1428.8,http://www.parkhere.org/,,,
913,3096,Penitencia Creek Trail / Noble Ave. E,"<p>
	Limited street parking on Noble Avenue. Trailhead to the Penitencia Creek Trail in Penitencia Creek County Park.</p>
<p>
	&nbsp;</p>
",37.393,-121.834,Penitencia Creek County Park,1427.89,http://www.parkhere.org/,,,
914,3097,Hammond-Snyder Loop Trail / Cristo Rey Dr.,"<p>
	Walk-in access only. Trailhead to the Hammond-Snyder Loop Trail in Rancho San Antonio County Park.</p>
<p>
	&nbsp;</p>
",37.332,-122.075,Rancho San Antonio County Park,1441.57,http://www.parkhere.org/,,,
915,3098,Permanente Creek Trail / HWY 280 Undercrossing,"<p>
	Walk-in access only. Trailhead to the Permanente Creek Trail in Rancho San Antonio County Park.</p>
<p>
	&nbsp;</p>
",37.3405,-122.09,Rancho San Antonio County Park,1442.33,http://www.parkhere.org/,,,
916,3099,Hammond-Snyder Loop Trail / Cristo Rey Dr. Traffic Circle,"<p>
	Walk-in access only. Trailhead to the Hammond-Snyder Loop Trail in Rancho San Antonio County Park.&nbsp;Paved to the south; unpaved to the north. No bicycling on unpaved portion.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",37.3303,-122.08,Rancho San Antonio County Park,1441.87,http://www.parkhere.org/,,,
917,3100,Hidden Springs Trail / Bernal Rd.,"<p>
	Walk-in access only. Trailhead to the Hidden Springs Trail in Santa Teresa County Park.</p>
",37.2192,-121.789,Santa Teresa County Park,1427.02,http://www.parkhere.org/,,,
918,3102,Coyote Peak Trail / Santa Teresa Golf Course,"<p>
	Walk-in access only. Trailhead to the Coyote Peak Trail and Ohlone Trail&nbsp;in Santa Teresa County Park.</p>
<p>
	&nbsp;</p>
",37.2185,-121.774,Santa Teresa County Park,1426.22,http://www.parkhere.org/,,,
919,3103,Stevens Creek-Tony Look Trail / Bay Tree Rd.,"<p>
	Walk-in access only. Trailhead to the Stevens Creek/Tony Look Trail in Stevens Creek County Park.</p>
",37.3045,-122.074,Stevens Creek County Park,1441.78,http://www.parkhere.org/,,,
920,3104,Rim Trail / Stevens Canyon Rd.,"<p>
	No parking. Trailhead to the Rim Trail in Stevens Creek County Park.</p>
<p>
	&nbsp;</p>
",37.3014,-122.076,Stevens Creek County Park,1441.91,http://www.parkhere.org/,,,
921,3105,Creek Trail / Stevens Canyon Rd.,"<p>
	No parking. Trailhead to the Creek Trail in Stevens Creek County Park.</p>
<p>
	&nbsp;</p>
",37.2842,-122.077,Stevens Creek County Park,1442.12,http://www.parkhere.org/,,,
922,3106,Skyline Trail / Skyline Blvd Access Rd N,"<p>
	No parking. Trailhead leads to the Skyline Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2388,-122.105,Sanborn County Park,1444.04,http://www.parkhere.org/,,,
923,3107,Skyline Trail / Skyline Blvd Access Rd S,"<p>
	No parking. Trailhead to an access road that leads to the Skyline Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2336,-122.1,Sanborn County Park,1443.86,http://www.parkhere.org/,,,
924,3108,Skyline Trail / Castle Rock Connector ,"<p>
	No parking. Trailhead to the Skyline Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2312,-122.096,Sanborn County Park,1443.64,http://www.parkhere.org/,,,
925,3109,Skyline Trail / Skyline Blvd. South,"<p>
	No parking. Trailhead to the Skyline Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2143,-122.068,Sanborn County Park,1442.28,http://www.parkhere.org/,,,
926,3110,John Nicholas Trail / Sanborn Rd.,"<p>
	No parking on Sanborn Road past park entrance. Trailhead to the John Nicholas Trail in Sanborn County Park.</p>
",37.2279,-122.053,Sanborn County Park,1441.32,http://www.parkhere.org/,,,
927,3111,San Andreas Trail / Pick Rd.,"<p>
	No parking. Trailhead to the San Andreas Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2374,-122.069,Sanborn County Park,1442.14,http://www.parkhere.org/,,,
928,3112,San Andreas Trail / Welch-Hurst ,"<p>
	No parking. Trailhead to the San Andreas Trail in Sanborn County Park.</p>
<p>
	&nbsp;</p>
",37.2389,-122.073,Sanborn County Park,1442.3,http://www.parkhere.org/,,,
929,3113,Saratoga Gap Trail / Skyline Blvd.,"<p>
	No parking. Trailhead to the Saratoga Gap Trail in Upper Stevens Creek County Park.</p>
",37.2693,-122.141,Upper Stevens Creek County Park,1445.75,http://www.parkhere.org/,,,
930,3114,Waterfall Loop Trail / Uvas Canyon Rd.,"<p>
	No parking. Trailhead to the Waterfall Loop Trail in Uvas Canyon County Park.</p>
<p>
	&nbsp;</p>
",37.0841,-121.795,Uvas Canyon County Park,1428.65,http://www.parkhere.org/,,,
931,3115,Knibbs Knob Trail / Uvas Canyon Rd.,"<p>
	No parking. Trailhead to the Knibbs Knob Trail in Uvas Canyon County Park.</p>
<p>
	&nbsp;</p>
",37.0852,-121.795,Uvas Canyon County Park,1428.64,http://www.parkhere.org/,,,
932,3116,Uvas Creek Trail / Uvas Campground,"<p>
	No parking. Trailhead to the Uvas Creek Trail in Uvas Canyon County Park. Across from&nbsp;the restroom in Uvas Campground.</p>
<p>
	&nbsp;</p>
",37.086,-121.795,Uvas Canyon County Park,1428.61,http://www.parkhere.org/,,,
933,3117,Uvas Creek Levee Trail / 3rd St.,"<p>
	Walk-in access only. Trailhead to the Uvas Creek Levee Trail in Uvas Creek Park Preserve.</p>
",37.0074,-121.6,Uvas Creek Park Preserve,1418.75,http://www.parkhere.org/,,,
934,3119,Uvas Creek Levee Trail / Grenache Way,"<p>
	Walk-in access only. Trailhead to the Uvas Creek Levee Trail in Uvas Creek Park Preserve.</p>
",37.0027,-121.596,Uvas Creek Park Preserve,1418.59,http://www.parkhere.org/,,,
935,3120,Uvas Creek Park Preserve / Miller Ave.,"<p>
	Walk-in access only. Trailhead to Christmas Hill Ranch Park in Uvas Creek Preserve.</p>
<p>
	&nbsp;</p>
",36.9982,-121.586,Uvas Creek Park Preserve,1418.04,http://www.parkhere.org/,,,
936,3121,Uvas Creek Levee Trail / Luchessa Ave.,"<p>
	Walk-in access only. Trailhead to the Uvas Creek Levee Trail in Uvas Creek Park Preserve.</p>
<p>
	&nbsp;</p>
",36.9916,-121.569,Uvas Creek Park Preserve,1417.19,http://www.parkhere.org/,,,
937,3122,Uvas Creek Levee Trail / Princevalle St.,"<p>
	Walk-in access only. Trailhead to the Uvas Creek Levee Trail in Uvas Creek Park Preserve.</p>
",36.992,-121.57,Uvas Creek Park Preserve,1417.27,http://www.parkhere.org/,,,
938,3123,Uvas Creek Levee Trail / W. Luchessa Ave.,"<p>
	Walk-in access only. Trailhead to the Uvas Creek Levee Trail in Uvas Creek Park Preserve.</p>
<p>
	&nbsp;</p>
",36.9921,-121.572,Uvas Creek Park Preserve,1417.34,http://www.parkhere.org/,,,
939,3124,Gateway Trail / Blossom Hill Rd.,"<p>
	Walk-in access only. Trailhead to the Gateway Trail in Vasona Lake County Park.</p>
<p>
	&nbsp;</p>
",37.2345,-121.972,Vasona Lake County Park,1436.87,http://www.parkhere.org/,,,
940,3125,Oak Meadow Walk-in Entrance to Vasona,"<p>
	Walk-in entrance from Oak Meadow Park to Vasona Lake County Park at the Billy Jones Railroad bridge. Trailhead to the Los Gatos Creek Trail.</p>
",37.2368,-121.974,Vasona Lake County Park,1436.94,http://www.parkhere.org/,,,
941,3126,North Orchard Trail / Norton Rd.,"<p>
	No parking; walk-in access only. Trailhead to the North Orchard Trail in Villa Montalvo County Park.</p>
<p>
	&nbsp;</p>
",37.2439,-122.035,Villa Montalvo County Park,1440.22,http://www.parkhere.org/,,,
942,3127,Tularcitos Trail/Old Calaveras Rd. Trailhead,"<p>
	Non-parking entrance to Ed R. Levin Park from Old Calaveras Road.</p>
",37.4503,-121.862,Ed R. Levin County Park,1428.92,http://www.parkhere.org/,,,
943,3129,Riverfront Regional Park,<p style=margin: 0px; padding: 0.5em 0px; font-size: 14px; color: rgb(68,68, 68); font-family: Lato, arial, helvetica," sans-serif; line-height: 17.09375px;"">",,,
"	See more at <a href=""http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Riverfront_Regional_Park.aspx"" target=""_blank"">Sonona County Regional Parks here.&nbsp;</a></p>",,,,,,,,,,,
"<p style=""margin: 0px; padding: 0.5em 0px; font-size: 14px; color: rgb(68",68, 68); font-family: Lato, arial, helvetica," sans-serif; line-height: 17.09375px;"">",,,,,,
"	Riverfront Regional Park is located just outside of the town of Windsor and includes 3.12 miles of trail. The primary trail leads from the parking lot to a loop around Lake Benoist", one of two reclaimed gravel pits within the park. While swimming is prohibited, the lakes are popular with fishermen and non-motorized boating is allowed. The Redwood Hill Trail offers a pleasant climb up and over a small hill from the picnic area, passing through oak woodland. Equestrians are allowed on the Lake Benoist Loop Trail, and facilities include equestrian parking and hitching posts.</p>,,,,,,,
",38.5188,-122.855,Riverfront Regional Park""",1475.07,http://www.sonomaopenspace.org/,,,,,,,,,
944,3131,6303 Highway 12 Entrance,"<p>
	See more details at <a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Laguna_de_Santa_Rosa_Trail.aspx"" target=""_blank"">Sonoma Count Regional Parks</a>.</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The Laguna de Santa Rosa trail is Regional Parks&rsquo; newest trail", offering a unique opportunity to see the biologically diverse landscape of Sonoma County&rsquo;s largest freshwater wetland.</span></p>,,,,,,,,,,
",38.406,-122.811,Laguna de Santa Rosa Wetlands Preserve""",1473.41,http://www.ci.sebastopol.ca.us/,,,,,,,,,
945,3132,5420 Occidental Road,"<p>
	<span style=color: rgb(68",68, 68); font-family: Lato, arial, helvetica," sans-serif; font-size: 14px; line-height: 17.09375px;"">The Laguna de Santa Rosa trail is Regional Parks&rsquo; newest trail", offering a unique opportunity to see the biologically diverse landscape of Sonoma County&rsquo;s largest freshwater wetland. The trail runs on the east side of the Laguna channel between Highway 12 and Occidental Road," with trailheads and parking areas located off of both roads. <a href=""http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Laguna_de_Santa_Rosa_Trail.aspx"" target=""_blank"">See more on the Sonoma County Regional Parks site.&nbsp;</a></span></p>",
",38.423,-122.81,Laguna de Santa Rosa Wetlands Preserve""",1473.25,http://www.ci.sebastopol.ca.us/,,,,,,,,,
946,3133,Arnold Drive Entrance,"<p>
	See more at <a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Sonoma_Valley_Regional_Park.aspx"" target=""_blank"">Sonoma County Regional Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">Located near the town of Glen Ellen", this park has some wonderful trails. A 1.2 mile paved ADA accessible trail runs through the center of the park, bordering a seasonal creek. Once under the cover of trees, this path is relatively cool in the warm summer months. The Corridor Ridge trail climbs from the parking lot to the top of a small ridge, and then follows the ridge across the park before descending to the end near Arnold Drive. Occasional views of the surrounding open space and greater Sonoma Valley can be seen from the top of the ridge.</span></p>,,,,,,,
",38.3524,-122.522,Sonoma Valley Regional Park""",1458.11,http://parks.sonomacounty.ca.gov/,,,,,,,,,
947,3134,Los Gatos Creek Trail / Alma Bridge Rd.,"<p>
	No parking; walk-in access only. Trailhead to the Los Gatos Creek Trail at the top of Lexington Dam.</p>
",37.2016,-121.988,Lexington Reservoir County Park,1438.04,http://www.parkhere.org/,,,
948,3135,Jones Trail / Alma Bridge Rd.,"<p>
	Parking lot available on the other side of Alma Bridge Road. Trailhead to Jones Trail, which begins in Lexington Reservoir County Park and extends into St. Joseph&#39;s Hill Open Space Preserve.</p>
",37.2004,-121.987,Lexington Reservoir County Park,1437.98,http://www.parkhere.org/,,,
949,3136,Lexington Reservoir / Montevina Rd.,"<p>
	No parking; walk-in access only. Trail along Montevina Road.</p>
",37.1978,-121.994,Lexington Reservoir County Park,1438.38,http://www.parkhere.org/,,,
950,3137,Lexington Reservoir / Alma Bridge Rd.,"<p>
	No parking; walk-in access only. Trail along Lexington Reservoir and Highway 17.</p>
",37.1979,-121.993,Lexington Reservoir County Park,1438.33,http://www.parkhere.org/,,,
