id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url
",37.2568,-121.859,NULL,1430.47,NULL
857,1178,"Highway 87 Bikeway (Chynoweth Ave - south) ","<p>
	Paved trail that links south San Jose to downtown.&nbsp; Serves as parallel route to Guadalupe River until that trail system is further developed.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
<p>
	&nbsp;</p>
",37.2598,-121.858,NULL,1430.42,NULL
858,1179,"Silver Creek Valley Trail (Hellyer Ave)","<p>
	Paved trail through Silver Creek Valley area.&nbsp; This trail system has some steep inclines that can make it challenging but also provides great views of the surrounding area.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2605,-121.783,NULL,1426.33,NULL
859,1180,"Silver Creek Valley Trail (Hassler Pkwy Gateway)","<p>
	Paved trail through Silver Creek Valley area.&nbsp; This trail system has some steep inclines that can make it challenging but also provides great views of the surrounding area.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2912,-121.784,"The Ranch Golf Course",1426.07,http://www.sanjoseca.gov/
860,1181,"Silver Creek Valley Trail (Shopping Center) ","<p>
	Paved trail through Silver Creek Valley area.&nbsp; This trail system has some steep inclines that can make it challenging but also provides great views of the surrounding area.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2884,-121.781,NULL,1425.97,NULL
861,1182,"Silver Creek Valley (Fontanosa Road) ","<p>
	Paved trail through Silver Creek Valley area.&nbsp; This trail system has some steep inclines that can make it challenging but also provides great views of the surrounding area.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2843,-121.774,NULL,1425.59,NULL
862,1183,"Silver Creek Valley (Farnsworth Drive)","<p>
	Paved trail through Silver Creek Valley area.&nbsp; This trail system has some steep inclines that can make it challenging but also provides great views of the surrounding area.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2814,-121.759,NULL,1424.81,NULL
863,1184,"Thompson Creek Trail (Tully Road) ","<p>
	Gravel trail from Tully Road to Aborn Road.&nbsp; This trail system follows Thompson Creek with nearby access to Eastridge Shopping Center.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3326,-121.81,"Thompson Creek",1427.14,http://www.valleywater.org/
864,1185,"Thompson Creek Trail (Quimby Road) ","<p>
	Gravel trail from Tully Road to Aborn Road.&nbsp; This trail system follows Thompson Creek with nearby access to Eastridge Shopping Center.</p>
<p>
	Note - there is no under-crossing beneath Quimby Road, please use the traffic signal at Capitol Expressway.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.324,-121.808,NULL,1427.08,NULL
865,1186,"Thompson Creek Trail (Aborn Road) ","<p>
	Gravel trail from Tully Road to Aborn Road.&nbsp; This trail system follows Thompson Creek with nearby access to Eastridge Shopping Center.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3137,-121.795,"Thompson Creek",1426.46,http://www.valleywater.org/
866,1187,"Highway 237 Bikeway (Ranch Drive) ","<p>
	Trail currently closed for reconstruction.&nbsp;</p>
<p>
	After April 2012....Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. &nbsp;Reguires use of on-street bike lanes. &nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4221,-121.933,NULL,1433.04,NULL
867,1188,"Highway 237 Bikeway (Zanker Road-North)","<p>
	Trail currently closed for reconstruction.&nbsp;</p>
<p>
	After April 2012....Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. &nbsp;Reguires use of on-street bike lanes. &nbsp;</p>
<p>
	Use Holger Way (on south side of highway) to travel to North First Street trail head.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4221,-121.94,NULL,1433.41,NULL
868,1189,"Highway 237 Bikeway (Zanker Road-south) ","<p>
	Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. Requires use of on-street bike lanes. &nbsp;</p>
<p>
	Use Holger Way to reach the North First Street Trail Head.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4185,-121.939,NULL,1433.4,NULL
869,1190,"Highway 237 Bikeway (North First Street) ","<p>
	&nbsp;</p>
<p>
	Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. Requires use of on-street bike lanes. &nbsp;</p>
<p>
	Use Holger Way to reach Zanker Road.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4179,-121.958,NULL,1434.46,NULL
870,1191,"Highway 237 Bikeway (Lafayette Street) ","<p>
	Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. Requires use of on-street bike lanes. &nbsp;</p>
<p>
	Follow Lafayette/Gold Street to reach bikeway on north side of highway.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4172,-121.973,NULL,1435.24,NULL
871,1192,"Highway 237 Bikeway / Baylands ","<p>
	&nbsp;</p>
<p>
	Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. Requires use of on-street bike lanes. &nbsp;</p>
<p>
	Follow Gold / Lafayette Street to reach the bikeway south of Highway 237.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4181,-121.974,NULL,1435.3,NULL
872,1193,"Highway 237 Bikeway (Great America Parkway) ","<p>
	&nbsp;</p>
<p>
	Paved trail that is parallel to Highway 237. &nbsp;Links Milpitas to Sunnyvale. Requires use of on-street bike lanes. &nbsp;</p>
<p>
	For more information on San Jose Trails, visit www.sjparks.org/trails &nbsp;</p>
",37.4164,-121.978,NULL,1435.52,NULL
873,1194,"16th & Moraga Tiled Steps","<p>
	Visit one of San Francisco&#39;s most famous staircases, plus explore Grand View Park.&nbsp; Venture south from Grand View to The Rocks, Golden Gate Heights Park (awesome tree swing!), and Hawk Hill Park all while trekking up and down staircases.&nbsp; These parks boast critical habitat for several critters - come find out who calls this area home.&nbsp; Enjoy views to the Farallons, Marin, and East Bay.&nbsp; At Hawk Hill, views are to the south with Daly City and San Bruno.</p>
",37.7563,-122.474,NULL,1459.66,NULL
874,1195,"Tank Hill - Clarendon Ave",,37.7591,-122.448,NULL,1458.25,NULL
875,1196,"Marina Park",,37.6903,-122.183,NULL,1444.41,NULL
876,1200,"Lower Guadalupe River Trail / Airport Parkway (east)","<p>
	Trail system is current gravel from 880 to Gold Street (Alviso) - to be paved in 2012, and requiring a 12 month closure.  Use the Airport Parkway bridge to cross the river in order to continue alon the route.</p>
<p>
	For more information about San Jose Trails - visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.368,-121.925,NULL,1433.06,NULL
877,1201,"Lower Guadalupe River Trail / Green Island Bridge (east)","<p>
	Access to gravel trail.  Trail to be paved in 2012, and a 12 month closure will be required. </p>
<p>
	Access the trail from the south side of the street.  Note that this access point is from the Airport's internal roadway system so there is no on-street parking and just costly short- and long-term airport parking facilities. </p>
<p>
	For more information about San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3736,-121.933,"Guadalupe River",1433.44,http://www.valleywater.org/
878,1203,"Main Entrance - S. McDowell Blvd","<p>
	See more info at the <a href="http://cityofpetaluma.net/parksnrec/parks-pages/shollenberger.html" target="_blank">City of Petaluma</a>.&nbsp;</p>
<p>
	Tucked inside an industrial park on the banks of the Petaluma River is Shollenberger Park, a wetland teeming with wildlife and native plants.</p>
<p>
	The 2.25-mile crushed gravel Shollenberger Loop Trail (a small section at the beginning is paved) encircles dredge-spoils ponds and briefly parallels both the Petaluma River and Adobe Creek.</p>
<p>
	Barrier Free Access: The trail is composed of various surfaces, but all are level and firmly packed.</p>
",38.2294,-122.598,"Shollenberger Park",1463.01,http://cityofpetaluma.net/
879,1204,"Gerbode Valley",,37.8533,-122.52,"Golden Gate National Recreation Area - Marin",1461.44,http://www.nps.gov/
880,1205,"Redwood Shores @ Steinberger Slough",,37.5184,-122.249,NULL,1449.43,NULL
881,1206,"Fisherman's Wharf -- Pier 39","<p>
	Start a bike ride or walk from the heart of San Francisco&#39;s active northern shoreline. Fisherman&#39;s Wharf provides easy access by ferry to many locations around the bay.</p>
",37.8088,-122.41,NULL,1455.81,NULL
882,1207,"Hayward Shoreline Interpretive Center",,37.6234,-122.137,"Hayward Regional Shoreline",1442.46,http://www.ebparks.org/
883,1208,"Wildcat Marsh & Landfill Loop Trail","<p>
	Richmond&#39;s Landfill Loop Trail skirts the edge of Wildcat Marsh providing fantastic bird sightings at the confluence of Wildcat and San Pablo creeks.</p>
",37.9682,-122.38,NULL,1452.98,NULL
884,1210,"Heron's Head Park","<p>
	From the air or a map you can see why this 25-acre landfill jetty was named Heron&rsquo;s Head. There&#39;s a trail through native shrub and a small salt marsh.</p>
<p>
	Barrier Free Access: A wide, level, decomposed-granite trail leads out to the tip of the jetty.</p>
",37.7399,-122.376,NULL,1454.51,NULL
885,1211,Baylands,,37.4125,-121.999,NULL,1436.72,NULL
886,1212,"Point Reyes Lighthouse","<p>
	Five miles west of Drakes Beach is the Point Reyes Lighthouse situated on a rocky promontory. A visitor center, on a cliff 300 feet above the lighthouse has displays and photographs about maritime history, marine life, shipwrecks, and lighthouse keepers. From a clifftop observation platform look for gray whales passing offshore on their annual migrations between December and April.</p>
<p>
	Barrier Free Access: The parking lot for the visitor center is about .5 mile away but with disabled placards or license plates you can drive to a closer dirt-and-gravel parking area where a short climb up a paved road leads to the visitor center. The lighthouse is not accessible.</p>
",37.9977,-123.012,"Point Reyes National Seashore",1486.99,http://www.nps.gov/
887,1213,"Lands End","<p>
	Access to beautiful views from San Francisco&#39;s northern coast, new overlooks along the California Coastal Trail, winding through Lands End to the Palace of Legion of Honor.</p>
<p>
	<a href="http://www.parksconservancy.org/visit/park-sites/lands-end.html" target="_blank">http://www.parksconservancy.org/visit/park-sites/lands-end.html</a></p>
",37.781,-122.512,"Golden Gate National Recreation Area - San Francisco",1461.53,http://www.nps.gov/
888,1215,"Cañada de Pala Trail / Mt. Hamilton Rd. Lot","<p>
	Trailhead to the Ca&ntilde;ada de Pala Trail in Coyote Lake-Harvey Bear Ranch County Park.</p>
<p>
	&nbsp;</p>
",37.3291,-121.681,"Joseph D. Grant County Park",1420.16,http://www.parkhere.org/
889,1216,"Snell Trail / Stockman's Lot","<p>
	Trailhead to the Dutch Flat Trail, San Felipe Trail, and Snell Trail in Joseph D. Grant County Park.</p>
",37.3352,-121.716,"Joseph D. Grant County Park",1422.01,http://www.parkhere.org/
890,1220,"Washburn Trail / Mt. Hamilton Rd.","<p>
	Limited roadside parking on Mt. Hamilton Road. Trailhead to the Washburn Trail in J.D. Grant County Park.</p>
<p>
	&nbsp;</p>
",37.3498,-121.732,"Joseph D. Grant County Park",1422.71,http://www.parkhere.org/
891,1222,"Hotel Trail / Mt. Hamilton Rd.","<p>
	Limited roadside parking on Mt. Hamilton Road. Trailhead to the Hotel Trail in J.D. Grant County Park.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",37.3414,-121.714,"Joseph D. Grant County Park",1421.85,http://www.parkhere.org/
892,1226,"Yolo Bypass Hiking Trails","<p>
	A wonderful spot for a mellow hike, amazing bird watching. It&#39;s right off Interstate 80. Great place to stop on your way to Sacramento or Lake Tahoe.&nbsp;</p>
<p>
	Open sunset to sundown.</p>
",38.5632,-121.636,"Yolo Bypass Wildlife Area",1409.18,http://www.dfg.ca.gov/
893,1229,"Palos Colorados Trail","<p>
	Follow the road to the end of Joaquin Miller Court and you run into the Palos Colorados Trail which leads you up into the beautiful Joaquin Miller Park.&nbsp;</p>
<p>
	You will quickly forget that you are minutes away from the hustle and bustle of the City. Hikers, equestrians, and bicyclists regularly frequent the 500-acre park just 9 miles from downtown oakland. Its rustic woodland trails lead you through redwood groves and oak woodlands and across lush creek sides and wet meadows. More info from the City of Oakland <a href="http://www.oaklandnet.com/joaquinmillerpark/" target="_blank">here</a></p>
",37.8159,-122.201,NULL,1444.43,NULL
894,1230,"Chabot Space and Science Center","<p>
	AC Transit 339 stops here and goes to and from the Fruitvale BART stop which makes for convenient access to some incredible hiking and running trails in both Redwood and Joaquin Miller Regional Park.</p>
",37.8054,-122.178,"Redwood Regional Park",1443.26,http://www.ebparks.org/
895,1231,"Sutro Historic District","<p>
	A formally landscaped 18-acre park that used to be the grounds of Adolph Sutro&rsquo;s mansion. Great views of the entire length of Ocean Beach.</p>
<p>
	Barrier Free Access: Street parking&nbsp; on 48th Ave. south of Point Lobos Ave. offers the best access but requires traveling down a short, moderately steep sidewalk on Point Lobos Dr.</p>
",37.7796,-122.51,"Golden Gate National Recreation Area - San Francisco",1461.44,http://www.nps.gov/
896,1232,"Round Valley Regional Preserve","<p>
	In the winter and spring, Round Valley is a beautiful place to be. &nbsp;The hills are green if it has rained and it&#39;s not blistering hot. &nbsp;The trails are wide and easy to navigate. &nbsp;On a recent visit we saw equestrians, backpackers, families with small kids, trail runners, and a group of birders. &nbsp;</p>
",37.8691,-121.75,"Round Valley Regional Park",1419.55,http://www.ebparks.org/
897,1234,"Umbarger Parkway (at Tuers Road) ","<p>
	Neighborhood serving paved trail that follows a utility corridor.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3038,-121.832,NULL,1428.6,NULL
898,1235,"Umbarger Parkway (at McLaughlin Avenue) ","<p>
	Neighborhood-serving paved trail that meanders along a utility corridor.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3065,-121.828,NULL,1428.35,NULL
899,1236,"Barberry Lane Parkway (at South King Road) ","<p>
	Neighborhood-serving paved trail that follows a short portion of Lower Silver Creek.&nbsp;</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3133,-121.817,NULL,1427.71,NULL
900,1237,"Three Creeks Trail (Lonus Street) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail.&nbsp; Enter properties from cross streets.</p>
<p>
	NOTE: You may not current walk across the railway trestle structure that spans Los Gatos Creek.&nbsp; Engineering work on-going and repair/retrofit is planned for pedestrian and bicycle access.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3156,-121.904,NULL,1432.42,NULL
901,1238,"Three Creeks Trail (Coe Avenue) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail.&nbsp; Enter properties from cross streets.</p>
<p>
	NOTE: You may not walk from Coe Avenue to Lonus Street currently because the trestle structure over Los Gatos Creek is closed for engineering and eventual retrofit for pedestrian and bicycle access.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3134,-121.902,NULL,1432.33,NULL
902,1239,"Three Creeks Trail (Broadway Avenue) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail.&nbsp; Enter properties from cross streets.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3121,-121.9,NULL,1432.21,NULL
903,1240,"Three Creeks Trail (Willow Street-North) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail.&nbsp; Enter properties from cross streets.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3109,-121.896,NULL,1432.03,NULL
904,1241,"Three Creeks Trail (Bird Avenue) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail.&nbsp; Enter properties from cross streets.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3102,-121.894,NULL,1431.94,NULL
905,1242,"Three Creeks Trail (Minnesota Avenue-North) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail to the north of Minnesota Avenue.&nbsp; The trail is paved and landscaped to the south of Minnesota, but concludes currently before linking to the Guadalupe River.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3086,-121.889,NULL,1431.68,NULL
906,1243,"Three Creeks Trail (Minnesota Avenue-South) ","<p>
	Open space along former railway right of way.&nbsp; The site is not yet developed with a defined trail to the north of Minnesota Avenue.&nbsp; The trail is paved and landscaped to the south of Minnesota, but concludes currently before linking to the Guadalupe River.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3086,-121.889,NULL,1431.64,NULL
907,1245,"American River Bike Trail - Tribute Rd","Awesome paved bike trail. It has a slight incline to get up to the trail and then flat. Bike, run or hike along this trail along the river. Some nice trees and marshy areas along the river with plenty of birds.",38.594,-121.445,"California State Lands Commission",1398.74,http://www.slc.ca.gov/
908,1246,"Stinson Beach","<p>
	Visitors to Stinson Beach experience the pleasures of this quiet beach community. Whether hiking, enjoying a picnic, exploring the town, or relaxing on the beach, people continue to find Stinson Beach a great place to escape from the frantic pace of everyday life, just as it has been for over a century.</p>
<div>
	Stinson Beach is open year round every day. The entrance gates open at 9:00 a.m. Closing times vary depending on season. Check the posted sign when you enter the parking lot. More info <a href="http://www.nps.gov/goga/stbe.htm" target="_blank">here</a>.</div>
",37.8979,-122.641,"Golden Gate National Recreation Area - Marin",1467.66,http://www.nps.gov/
909,1247,"Big Basin State Park","<p>
	Established in 1902, Big Basin is California&#39;s oldest state park. It has miles of trails that traverse a wide variety of environments over elevations from sea level to more than 2000 feet. &nbsp;California&#39;s oldest state park, established in 1902, &nbsp;is home to the largest continuous stand of ancient Coast Redwoods south of San Francisco. Waterfalls, canopy covered trails, lush canyon bottoms, sparse chapparal hilltops are all found in the park.&nbsp;</p>
<div>
	The climate ranges from foggy and damp near the ocean to sunny, warm ridge tops.</div>
<p>
	See more info <a href="http://www.parks.ca.gov/?page_id=540" target="_blank">here</a>&nbsp;and <a href="http://en.wikipedia.org/wiki/Big_Basin_Redwoods_State_Park" target="_blank">here</a>.&nbsp;</p>
",37.1724,-122.222,"Big Basin Redwoods State Park",1451.06,http://www.parks.ca.gov/
910,1248,"Tilden Regional Park","<p>
	One of the jewels of the East Bay parks. From a carousel ride and a picnic to a swim at Lake Anza and a stroll through the Botanic Garden, Tilden has variety to delight everyone. Yet there are plenty of quiet places in Tilden&#39;s 2,079 acres to shelter the wildlife and preserve natural beauty.</p>
<p>
	The park contains numerous trails, providing facilities for hiking, horseback riding and bicycling. In addition to major areas of wilderness, the park includes attractions such as a model farm, an environmental educational building, a golf course, a ridable miniature steam railway, and the Regional Parks Botanic Garden.</p>
<p>
	AC Transit 67 runs from the Berkeley BART station which makes it easy to get to.&nbsp;</p>
<p>
	More info <a href="http://www.ebparks.org/parks/tilden" target="_blank">here</a></p>
",37.9083,-122.264,"Tilden Regional Park",1447.14,http://www.ebparks.org/
911,1249,"Baker Beach","<p>
	Stretching a mile below the rugged cliffs on the Presidio&rsquo;s western shoreline, &nbsp;Baker Beach&rsquo;s spectacular outside-the-Gate views of the Bridge and the Marin Headlands are unsurpassed.</p>
<div>
	<ul>
		<li>
			On sunny weekends, be prepared for crowds and parking congestion.</li>
		<li>
			A picnic area with tables, grills, and restroom facilities is tucked in the cypress grove at the east end of the parking lot.</li>
		<li>
			Baker Beach can be warm enough for sunbathing and picnicking.</li>
		<li>
			<div>
				Hikers can pick up the Coastal Trail on the cliffside.</div>
		</li>
		<li>
			<div>
				The northernmost end of Baker Beach is frequented by clothing-optional sunbathers.</div>
		</li>
	</ul>
	<p>
		More info from GGNPC <a href="http://www.parksconservancy.org/visit/park-sites/baker-beach.html" target="_blank">here</a>.&nbsp;</p>
</div>
<p>
	&nbsp;</p>
",37.7927,-122.483,Presidio,1459.9,http://www.nps.gov/
912,1250,"Yosemite Valley","<p>
	Yosemite National Park, one of the first wilderness parks in the United States, is home to amazing natural beauty! Filled with waterfalls and granite domes, deep valleys, grand meadows, ancient giant sequoias, a vast wilderness area, and much more.</p>
<p>
	From rock climbing to biking to casual strolls through Yosemite meadows, there is something for everyone at this incredible and popular park.&nbsp;</p>
<p>
	Find much more info <a href="http://www.nps.gov/yose/index.htm" target="_blank">here</a></p>
",37.7379,-119.57,"Yosemite National Park",1302.06,http://www.nps.gov/
913,1251,"Yosemite - Tuolumne Meadows","<p>
	One of the largest high-elevation meadows in the Sierra Nevada, Tuolumne Meadows at 8,600 feet is a definite must see.&nbsp;Visitors can see and walk along the Tuolumne River meandering quietly through its meadow channel and cascading over the granite river bottom against a backdrop of rugged mountain peaks and glacially carved domes. The river, declared by Congress a Wild and Scenic River in 1984, originates in the high country near the east side of the park.</p>
<div>
	More info <a href="http://www.nps.gov/yose/naturescience/tuolumne.htm" target="_blank">here</a></div>
<p>
	&nbsp;</p>
",37.8721,-119.374,"Yosemite National Park",1290.53,http://www.nps.gov/
914,1252,"Sequoia & Kings National Park ","<p>
	Sequoia and Kings Canyon National Parks lie side by side in the southern Sierra Nevada, east of the San Joaquin Valley.</p>
<div>
	One of the crown jewels of the National Park System, this park encompasses huge mountains, rugged foothills, deep canyons, vast caverns, and the world&#39;s largest trees!</div>
<div>
	&nbsp;</div>
<div>
	More info <a href="http://www.nps.gov/seki/index.htm" target="_blank">here</a></div>
<div>
	&nbsp;</div>
<div>
	&nbsp;</div>
",36.604,-118.733,"Kings Canyon/Sequoia National Park",1265.89,http://www.nps.gov/
915,1255,"Muir Beach Overlook","Amazing overlook of Stinson and Muir Beach",37.8619,-122.586,"Golden Gate National Recreation Area - Marin",1464.95,http://www.nps.gov/
916,1256,"Valle Vista Staging Area",,37.8223,-122.138,EBMUD,1440.94,http://www.ebmud.com/
917,1257,"Wolfback Ridge",,37.8505,-122.495,"Golden Gate National Recreation Area - Marin",1460.11,http://www.nps.gov/
918,1259,"Rapley Ranch Road (RR07)","<p>
	<strong>Russian Ridge Gate 7, on Rapley Ranch Road. </strong></p>
<p>
	Northernmost trail head for Russioan Ridge Open Space Preserve, managed by Midpeninsula Regional Open Space District.</p>
<p>
	Heading south from here there are ~19 contiguous miles of Bay Area Ridge Trail, to Sunnyvale Mt in Sanborn County Park. Of those, the northerly ~16 miles are open to bikers, all are open to hikers &amp; equestrians.</p>
<p>
	Learn more about the Bay Area Ridge Trail at <a href="http://www.ridgetrail.org" target="_blank">Ridgetrail.org</a>.<br />
	See a map of the <a href="http://www.ridgetrail.org/index.php?option=com_content&amp;view=article&amp;id=131:skyline-ridge-and-russian-ridge-open-space-preserves&amp;catid=45:peninsula&amp;Itemid=155" target="_blank">Ridge Trail in Russian Ridge OSP here</a>, or view the Ridge Trail <a href="http://ridgetrail.org/interactive_map/&amp;Itemid=99/" target="_blank">Interactive Map here</a>..</p>
",37.3397,-122.222,"Russian Ridge OSP",1449.51,http://www.openspace.org
919,1264,"Lakefront Trail - East Lake Shore Ave","<p>
	Great paved path along Lake Michigan, excellent views. Good for walking, running, biking, roller blading, and strolling.</p>
",41.901,-87.6239,NULL,545.272,NULL
